,car_name,brand,model,Age_of_vehicle,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price,avg_cost_price
12342,Hyundai i20,Hyundai,i20,7,55000.0,Dealer,Petrol,Manual,18.6,1197.0,81.83,5.0,4.9,10.72
12343,Maruti Vitara,Maruti,Vitara,4,11000.0,Dealer,Diesel,Manual,24.3,1248.0,88.5,5.0,9.45,10.815
12344,Honda City,Honda,City,9,96434.0,Dealer,Diesel,Manual,26.0,1498.0,98.6,5.0,4.5,16.17
12346,Honda Civic,Honda,Civic,13,100000.0,Individual,Petrol,Automatic,12.9,1799.0,130.0,5.0,2.75,22.735
12347,Honda Amaze,Honda,Amaze,10,33456.0,Dealer,Petrol,Automatic,15.5,1198.0,86.7,5.0,4.25,8.47
12349,Ford Ecosport,Ford,Ecosport,10,35225.0,Dealer,Petrol,Manual,18.88,999.0,123.37,5.0,4.8,11.718629283489095
12350,Skoda Rapid,Skoda,Rapid,8,54000.0,Dealer,Diesel,Automatic,21.66,1498.0,103.52,5.0,6.25,12.28091836734694
12353,Hyundai i20,Hyundai,i20,6,42000.0,Dealer,Petrol,Manual,18.6,1197.0,81.83,5.0,5.45,10.72
12354,Tata Tiago,Tata,Tiago,5,28000.0,Individual,Petrol,Automatic,23.84,1199.0,83.83,5.0,4.75,6.865
12355,Maruti Wagon R,Maruti,Wagon R,10,63000.0,Dealer,CNG,Manual,26.6,998.0,58.16,5.0,2.5,6.005
12356,Hyundai Grand,Hyundai,Grand,6,35000.0,Individual,CNG,Manual,18.9,1197.0,81.86,5.0,4.3,7.071195054945055
12357,Hyundai Creta,Hyundai,Creta,5,40000.0,Dealer,Diesel,Manual,21.4,1493.0,113.42,5.0,10.75,16.83
12359,Hyundai Creta,Hyundai,Creta,8,45000.0,Dealer,Petrol,Manual,15.29,1591.0,121.3,5.0,8.75,16.307285714285715
12360,Maruti Celerio,Maruti,Celerio,7,69000.0,Dealer,CNG,Manual,31.79,998.0,58.2,5.0,3.75,6.27
12362,Maruti Celerio,Maruti,Celerio,4,35000.0,Dealer,Petrol,Automatic,23.1,998.0,67.04,5.0,4.8,5.775
12363,Ford Aspire,Ford,Aspire,6,22597.0,Dealer,Petrol,Automatic,16.3,1497.0,121.0,5.0,6.75,7.84
12365,Hyundai Grand,Hyundai,Grand,10,70000.0,Dealer,Diesel,Manual,24.0,1186.0,73.97,5.0,3.1,7.071195054945055
12367,Renault KWID,Renault,KWID,4,13931.0,Dealer,Petrol,Manual,20.71,799.0,53.26,5.0,3.45,4.605
12368,Honda City,Honda,City,7,40000.0,Dealer,Petrol,Manual,17.8,1497.0,117.3,5.0,6.9,14.305
12369,Hyundai Santro,Hyundai,Santro,15,79000.0,Dealer,Petrol,Manual,17.92,1086.0,62.1,5.0,1.25,6.399390243902439
12370,Hyundai i20,Hyundai,i20,8,33794.0,Dealer,Petrol,Manual,18.6,1197.0,81.83,5.0,5.25,10.67
12371,Hyundai Verna,Hyundai,Verna,10,51000.0,Dealer,Petrol,Manual,17.1,1591.0,121.3,5.0,6.9,13.07
12372,Datsun RediGO,Datsun,RediGO,7,36000.0,Dealer,Petrol,Manual,22.7,799.0,53.64,5.0,2.35,4.155
12373,Hyundai Verna,Hyundai,Verna,14,55000.0,Dealer,Petrol,Manual,13.9,1599.0,103.2,5.0,2.35,13.575
12375,Maruti Baleno,Maruti,Baleno,5,35833.0,Dealer,Petrol,Manual,21.4,1197.0,83.1,5.0,5.65,8.55
12378,Maruti Swift,Maruti,Swift,10,105000.0,Individual,Diesel,Manual,22.9,1248.0,74.0,5.0,3.2,7.746715686274511
12379,Renault Duster,Renault,Duster,10,65000.0,Dealer,Diesel,Manual,19.01,1461.0,108.45,5.0,3.75,14.16888888888889
12380,Mahindra XUV500,Mahindra,XUV500,10,69300.0,Dealer,Diesel,Manual,16.0,2179.0,140.0,7.0,5.75,19.91
12381,Mahindra Scorpio,Mahindra,Scorpio,6,35000.0,Dealer,Diesel,Manual,15.4,1997.0,120.0,7.0,12.9,17.45
12382,Maruti Alto,Maruti,Alto,6,28239.0,Trustmark Dealer,CNG,Manual,33.44,796.0,40.3,4.0,3.15,4.112027027027027
12383,Hyundai Creta,Hyundai,Creta,6,33000.0,Dealer,Diesel,Manual,19.67,1582.0,126.2,5.0,10.7,16.83
12384,Hyundai i20,Hyundai,i20,6,32000.0,Dealer,Petrol,Manual,18.6,1197.0,81.83,5.0,6.0,10.72
12385,Maruti Wagon R,Maruti,Wagon R,18,74000.0,Individual,Petrol,Manual,17.3,1061.0,64.0,5.0,0.74,5.95
12387,Toyota Innova,Toyota,Innova,10,50000.0,Dealer,Diesel,Manual,12.99,2494.0,100.6,7.0,8.4,24.861428571428572
12388,Hyundai i10,Hyundai,i10,9,55000.0,Dealer,Petrol,Manual,20.36,1197.0,78.9,5.0,3.6,6.525
12389,Hyundai i20,Hyundai,i20,9,80000.0,Individual,Diesel,Manual,21.9,1396.0,88.8,5.0,3.0,11.17
12390,Ford Figo,Ford,Figo,12,50000.0,Dealer,Petrol,Manual,15.6,1196.0,70.0,5.0,1.99,6.965
12392,Maruti Swift,Maruti,Swift,7,36000.0,Dealer,Petrol,Manual,20.4,1197.0,81.8,5.0,4.21,7.51
12394,Hyundai i20,Hyundai,i20,13,47000.0,Dealer,Petrol,Manual,17.0,1197.0,80.0,5.0,2.35,10.72
12395,Maruti Ignis,Maruti,Ignis,5,30000.0,Dealer,Petrol,Manual,20.89,1197.0,81.8,5.0,5.7,7.074298245614036
12399,Maruti Alto,Maruti,Alto,10,15000.0,Individual,Petrol,Manual,22.74,796.0,47.3,5.0,1.89,3.975
12403,Honda Amaze,Honda,Amaze,4,9800.0,Dealer,Petrol,Automatic,18.3,1199.0,88.76,5.0,7.5,8.47
12404,Mahindra XUV500,Mahindra,XUV500,4,22360.0,Dealer,Diesel,Automatic,15.1,2179.0,152.87,7.0,14.75,19.91
12405,Maruti Wagon R,Maruti,Wagon R,8,37499.0,Trustmark Dealer,Petrol,Manual,21.79,998.0,67.05,5.0,3.5,6.135
12408,Hyundai Verna,Hyundai,Verna,11,30917.0,Dealer,Diesel,Manual,22.32,1582.0,126.3,5.0,4.65,15.69
12409,Mahindra XUV500,Mahindra,XUV500,10,91000.0,Dealer,Diesel,Manual,16.0,2179.0,140.0,7.0,5.5,19.93
12411,Maruti Vitara,Maruti,Vitara,7,50000.0,Individual,Diesel,Manual,24.3,1248.0,88.5,5.0,7.0,10.815
12412,Toyota Innova,Toyota,Innova,10,80133.0,Dealer,Diesel,Manual,12.99,2494.0,100.6,8.0,6.5,24.861428571428572
12413,Maruti Alto,Maruti,Alto,6,50000.0,Individual,Petrol,Manual,23.95,998.0,67.05,5.0,2.98,4.112027027027027
12414,Maruti Swift,Maruti,Swift,13,75000.0,Dealer,Petrol,Manual,16.1,1197.0,85.0,5.0,2.4,7.51
12416,Hyundai Grand,Hyundai,Grand,9,55000.0,Dealer,Diesel,Manual,24.0,1120.0,70.0,5.0,3.25,7.071195054945055
12420,Hyundai i10,Hyundai,i10,10,59654.0,Dealer,Petrol,Manual,19.81,1086.0,68.05,5.0,2.68,6.525
12421,Maruti Wagon R,Maruti,Wagon R,11,49000.0,Dealer,Petrol,Manual,20.51,998.0,67.04,5.0,2.31,5.95
12423,Maruti Vitara,Maruti,Vitara,5,42000.0,Dealer,Diesel,Manual,24.3,1248.0,88.5,5.0,7.65,10.815
12426,Honda City,Honda,City,12,72000.0,Individual,Petrol,Manual,17.0,1497.0,118.0,5.0,3.2,14.74
12428,Maruti Wagon R,Maruti,Wagon R,11,65000.0,Dealer,Petrol,Manual,21.79,998.0,67.05,5.0,2.3,5.95
12430,Mahindra Marazzo,Mahindra,Marazzo,4,70000.0,Dealer,Diesel,Manual,17.3,1497.0,121.0,7.0,6.0,15.05
12431,Maruti Ertiga,Maruti,Ertiga,6,50000.0,Dealer,Petrol,Manual,19.34,1462.0,103.0,7.0,7.5,10.34
12432,Hyundai Verna,Hyundai,Verna,7,25000.0,Dealer,Diesel,Manual,23.9,1582.0,126.2,5.0,7.25,14.583057553956834
12433,Hyundai Venue,Hyundai,Venue,4,12000.0,Dealer,Petrol,Manual,18.0,998.0,118.35,5.0,10.5,10.905
12435,Hyundai Elantra,Hyundai,Elantra,10,66612.0,Dealer,Petrol,Automatic,14.5,1797.0,147.5,5.0,6.9,21.925
12436,Maruti Baleno,Maruti,Baleno,7,33000.0,Individual,Petrol,Manual,21.4,1197.0,83.1,5.0,4.7,8.66
12437,Hyundai Elantra,Hyundai,Elantra,10,67000.0,Dealer,Petrol,Manual,16.3,1797.0,147.5,5.0,5.54,21.925
12438,Maruti Vitara,Maruti,Vitara,5,10000.0,Dealer,Diesel,Manual,24.3,1248.0,88.5,5.0,8.25,10.815
12439,Hyundai i20,Hyundai,i20,11,55000.0,Dealer,Petrol,Manual,17.0,1197.0,80.0,5.0,3.24,10.72
12440,Skoda Rapid,Skoda,Rapid,6,48000.0,Dealer,Petrol,Manual,15.0,1598.0,103.52,5.0,5.9,12.005
12442,Honda Amaze,Honda,Amaze,7,52306.0,Dealer,Petrol,Manual,17.8,1198.0,86.7,5.0,4.65,8.47
12443,Mahindra Thar,Mahindra,Thar,9,49000.0,Dealer,Diesel,Manual,16.55,2498.0,105.0,6.0,5.9,15.835
12444,Maruti Swift Dzire,Maruti,Swift Dzire,6,19843.0,Dealer,Petrol,Automatic,22.0,1197.0,81.8,5.0,6.2,8.39
12447,Maruti Wagon R,Maruti,Wagon R,5,33955.0,Trustmark Dealer,CNG,Manual,33.54,998.0,67.04,5.0,4.25,6.02
12449,Honda Amaze,Honda,Amaze,9,58000.0,Dealer,Diesel,Manual,25.8,1498.0,98.6,5.0,3.5,10.07
12452,Mahindra XUV500,Mahindra,XUV500,5,18000.0,Dealer,Diesel,Automatic,16.0,2179.0,140.0,7.0,13.0,19.91
12453,Maruti Ciaz,Maruti,Ciaz,8,61000.0,Dealer,Diesel,Manual,26.21,1248.0,88.5,5.0,5.11,11.595719424460432
12454,Honda Amaze,Honda,Amaze,7,48000.0,Dealer,Petrol,Manual,18.6,1199.0,88.76,5.0,4.25,8.47
12456,Honda City,Honda,City,13,57000.0,Dealer,Petrol,Automatic,16.8,1497.0,118.0,5.0,3.52,14.74
12457,Maruti Wagon R,Maruti,Wagon R,8,27000.0,Dealer,Petrol,Automatic,21.5,1197.0,81.8,5.0,3.95,5.95
12458,Hyundai Verna,Hyundai,Verna,11,74100.0,Dealer,Petrol,Automatic,17.1,1591.0,121.4,5.0,4.5,13.53
12460,Hyundai Verna,Hyundai,Verna,4,19608.0,Dealer,Petrol,Manual,17.0,1591.0,121.3,5.0,8.95,13.575
12461,Volkswagen Vento,Volkswagen,Vento,10,72600.0,Individual,Diesel,Manual,20.54,1598.0,103.6,5.0,3.05,13.294659090909091
12462,Maruti Baleno,Maruti,Baleno,5,15000.0,Dealer,Petrol,Automatic,21.4,1197.0,83.1,5.0,7.0,8.55
12463,Volkswagen Vento,Volkswagen,Vento,9,59484.0,Dealer,Petrol,Manual,15.04,1598.0,103.2,5.0,4.65,13.099999999999998
12464,Maruti Swift Dzire,Maruti,Swift Dzire,8,57429.0,Dealer,Petrol,Manual,19.1,1197.0,85.8,5.0,4.5,8.3
12466,Hyundai Creta,Hyundai,Creta,6,110000.0,Individual,Diesel,Manual,19.67,1582.0,126.2,5.0,10.5,15.725
12467,Hyundai Grand,Hyundai,Grand,4,11000.0,Dealer,Petrol,Manual,18.9,1197.0,81.86,5.0,4.9,6.525
12468,Maruti Ertiga,Maruti,Ertiga,10,90000.0,Individual,Diesel,Manual,20.77,1248.0,88.8,7.0,4.5,10.45789156626506
12469,Honda City,Honda,City,8,80484.0,Dealer,Petrol,Automatic,18.0,1497.0,117.3,5.0,6.5,14.74
12471,Maruti Swift Dzire,Maruti,Swift Dzire,6,55000.0,Dealer,Petrol,Automatic,21.21,1197.0,81.8,5.0,5.9,8.24
12472,Hyundai Grand,Hyundai,Grand,7,54540.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,4.25,6.525
12473,MG Hector,MG,Hector,4,13000.0,Dealer,Petrol,Automatic,13.96,1451.0,141.0,5.0,17.25,17.845
12474,Ford Ecosport,Ford,Ecosport,8,80000.0,Individual,Diesel,Manual,22.77,1498.0,98.59,5.0,4.5,11.965
12477,Maruti Swift Dzire,Maruti,Swift Dzire,7,64000.0,Dealer,Petrol,Manual,22.0,1197.0,81.8,5.0,4.5,8.24
12480,Ford Ecosport,Ford,Ecosport,10,47754.0,Dealer,Diesel,Manual,22.7,1498.0,89.84,5.0,4.8,11.965
12481,Maruti Wagon R,Maruti,Wagon R,9,86461.0,Dealer,Petrol,Manual,20.51,998.0,67.04,5.0,2.9,5.95
12482,Renault KWID,Renault,KWID,5,40746.0,Dealer,Petrol,Manual,25.17,799.0,53.3,5.0,3.0,5.067586206896552
12483,Hyundai i20,Hyundai,i20,6,31000.0,Dealer,Petrol,Manual,18.6,1197.0,81.83,5.0,6.5,10.72
12484,Ford Figo,Ford,Figo,10,44000.0,Dealer,Diesel,Manual,20.0,1399.0,68.1,5.0,2.35,8.954999999999998
12485,Hyundai Venue,Hyundai,Venue,4,21000.0,Dealer,Diesel,Manual,23.7,1493.0,98.6,5.0,9.0,11.92
12487,Maruti Baleno,Maruti,Baleno,5,23000.0,Dealer,Petrol,Manual,21.01,1197.0,81.8,5.0,6.0,8.55
12489,Hyundai Venue,Hyundai,Venue,4,17000.0,Dealer,Petrol,Manual,18.27,998.0,118.35,5.0,8.75,11.073431372549019
12490,Honda City,Honda,City,11,100000.0,Individual,Petrol,Manual,16.8,1497.0,116.4,5.0,3.5,14.715
12494,Maruti Swift,Maruti,Swift,5,35759.0,Dealer,Petrol,Automatic,22.0,1197.0,81.8,5.0,5.95,7.575
12495,Maruti Ignis,Maruti,Ignis,6,30000.0,Dealer,Petrol,Manual,20.89,1197.0,81.8,5.0,4.65,7.005
12496,Honda City,Honda,City,6,50000.0,Dealer,Petrol,Manual,17.4,1497.0,117.6,5.0,7.65,14.74
12502,Ford Ecosport,Ford,Ecosport,5,19000.0,Dealer,Diesel,Manual,23.0,1498.0,98.96,5.0,9.5,11.965
12503,Mahindra KUV100,Mahindra,KUV100,5,30300.0,Dealer,Petrol,Manual,18.15,1198.0,82.0,6.0,4.1,7.6455
12505,Honda WR-V,Honda,WR-V,5,10000.0,Dealer,Petrol,Manual,17.5,1199.0,88.7,5.0,8.49,10.255
12506,Maruti Swift,Maruti,Swift,9,42000.0,Dealer,Diesel,Manual,25.2,1248.0,74.0,5.0,3.65,7.746715686274511
12507,Ford Ecosport,Ford,Ecosport,9,62091.0,Dealer,Diesel,Manual,22.7,1498.0,89.84,5.0,4.65,11.965
12508,Maruti Ciaz,Maruti,Ciaz,8,90000.0,Individual,Diesel,Manual,26.21,1248.0,88.5,5.0,5.0,11.595719424460432
12509,Hyundai i10,Hyundai,i10,11,47000.0,Dealer,Petrol,Automatic,16.95,1197.0,78.9,5.0,3.0,7.138266666666667
12510,Maruti Baleno,Maruti,Baleno,6,36000.0,Dealer,Petrol,Automatic,21.4,1197.0,83.1,5.0,6.0,8.66
12511,Hyundai Creta,Hyundai,Creta,7,40000.0,Individual,Diesel,Manual,21.38,1396.0,88.7,5.0,7.75,16.48
12512,Renault Duster,Renault,Duster,8,56000.0,Dealer,Diesel,Manual,20.46,1461.0,83.8,5.0,4.4,14.16888888888889
12513,Honda City,Honda,City,7,25000.0,Dealer,Petrol,Automatic,18.0,1497.0,117.3,5.0,8.7,14.74
12515,Maruti Dzire VXI,Maruti,Dzire VXI,8,54500.0,Dealer,Petrol,Manual,23.26,1197.0,88.5,5.0,4.52,8.24
12516,Maruti Swift,Maruti,Swift,5,20002.0,Trustmark Dealer,Petrol,Manual,22.0,1197.0,81.8,5.0,5.75,7.51
12517,Honda Amaze,Honda,Amaze,4,11000.0,Dealer,Diesel,Automatic,23.8,1498.0,78.9,5.0,9.0,10.07
12518,Maruti Alto,Maruti,Alto,10,13910.0,Dealer,Petrol,Manual,20.92,998.0,67.1,5.0,2.3,4.112027027027027
12519,Maruti Wagon R,Maruti,Wagon R,8,79855.0,Dealer,Petrol,Manual,20.51,998.0,67.04,5.0,3.47,6.185586145648313
12520,Kia Seltos,Kia,Seltos,3,9000.0,Dealer,Diesel,Automatic,17.8,1493.0,113.4,5.0,15.25,16.805
12523,Tata Nexon,Tata,Nexon,5,9000.0,Dealer,Petrol,Automatic,17.0,1198.0,108.5,5.0,8.95,11.1
12526,Ford Ecosport,Ford,Ecosport,6,15800.0,Individual,Petrol,Manual,17.0,1497.0,121.31,5.0,7.85,11.18
12527,Maruti Alto,Maruti,Alto,12,22500.0,Dealer,Petrol,Manual,19.7,796.0,46.3,5.0,1.2,4.112027027027027
12528,Hyundai Creta,Hyundai,Creta,7,63000.0,Dealer,Diesel,Manual,21.38,1396.0,88.7,5.0,7.5,15.725
12529,Maruti Alto,Maruti,Alto,17,20000.0,Individual,Petrol,Manual,19.7,796.0,46.3,5.0,0.85,4.112027027027027
12530,Maruti Swift,Maruti,Swift,5,16000.0,Dealer,Petrol,Manual,22.0,1197.0,81.8,5.0,5.25,7.575
12531,Skoda Rapid,Skoda,Rapid,8,32000.0,Individual,Diesel,Manual,21.14,1498.0,103.52,5.0,4.5,12.28091836734694
12532,Maruti Ciaz,Maruti,Ciaz,6,64000.0,Dealer,Diesel,Manual,28.09,1248.0,88.5,5.0,7.1,11.595719424460432
12533,Honda Amaze,Honda,Amaze,8,40000.0,Dealer,Petrol,Manual,18.0,1198.0,86.7,5.0,4.25,8.47
12534,Kia Seltos,Kia,Seltos,3,8000.0,Dealer,Diesel,Manual,20.8,1493.0,113.4,5.0,14.5,16.805
12535,Maruti Swift,Maruti,Swift,10,58000.0,Dealer,Diesel,Manual,22.9,1248.0,74.0,5.0,3.6,7.746715686274511
12536,Maruti Swift Dzire,Maruti,Swift Dzire,9,38000.0,Dealer,Petrol,Manual,17.5,1298.0,85.8,5.0,4.35,8.24
12537,Maruti Swift,Maruti,Swift,8,50168.0,Dealer,Diesel,Manual,25.2,1248.0,74.0,5.0,4.5,7.746715686274511
12538,Renault Duster,Renault,Duster,10,66733.0,Dealer,Diesel,Manual,19.01,1461.0,108.45,5.0,4.09,14.16888888888889
12541,Hyundai Grand,Hyundai,Grand,7,6600.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,4.4,6.525
12544,Hyundai Verna,Hyundai,Verna,6,28000.0,Dealer,Diesel,Manual,23.9,1582.0,126.2,5.0,8.25,15.69
12546,Mahindra XUV500,Mahindra,XUV500,9,58232.0,Dealer,Diesel,Manual,15.1,2179.0,140.0,7.0,6.25,19.91
12548,Maruti Celerio,Maruti,Celerio,5,15161.0,Trustmark Dealer,Petrol,Manual,21.63,998.0,67.04,5.0,4.85,5.595
12549,Hyundai Grand,Hyundai,Grand,9,56000.0,Dealer,Diesel,Manual,24.0,1120.0,70.0,5.0,3.25,7.071195054945055
12552,Maruti Swift,Maruti,Swift,10,73536.0,Dealer,Diesel,Manual,22.9,1248.0,74.0,5.0,3.53,7.746715686274511
12553,Ford Ecosport,Ford,Ecosport,10,47000.0,Dealer,Diesel,Manual,22.7,1498.0,89.84,5.0,4.6,11.965
12554,Mahindra Scorpio,Mahindra,Scorpio,8,60000.0,Dealer,Diesel,Manual,15.4,2179.0,120.0,7.0,9.25,16.995
12557,Renault Duster,Renault,Duster,10,51235.0,Dealer,Diesel,Manual,19.01,1461.0,108.45,5.0,4.15,14.16888888888889
12558,Hyundai Grand,Hyundai,Grand,6,37500.0,Dealer,Petrol,Manual,25.0,1197.0,82.0,5.0,4.85,6.525
12560,Honda City,Honda,City,9,59000.0,Dealer,Diesel,Manual,25.1,1498.0,98.6,5.0,5.5,15.1924613003096
12561,Volkswagen Vento,Volkswagen,Vento,8,51000.0,Dealer,Diesel,Automatic,22.15,1498.0,108.6,5.0,5.85,13.294659090909091
12562,Volkswagen Polo,Volkswagen,Polo,8,75000.0,Dealer,Petrol,Automatic,17.21,1197.0,103.5,5.0,5.25,9.09
12565,Hyundai i20,Hyundai,i20,5,41000.0,Dealer,Petrol,Manual,18.6,1197.0,81.83,5.0,5.79,10.72
12566,Hyundai Santro,Hyundai,Santro,11,40000.0,Dealer,Petrol,Manual,17.92,1086.0,62.1,5.0,2.5,6.399390243902439
12567,Honda City,Honda,City,3,4600.0,Dealer,Petrol,Manual,17.8,1498.0,119.35,5.0,11.75,14.74
12570,Maruti Ertiga,Maruti,Ertiga,10,68000.0,Dealer,Petrol,Manual,16.02,1373.0,93.7,7.0,4.95,10.34
12571,Honda Civic,Honda,Civic,14,62380.0,Dealer,Petrol,Manual,13.5,1799.0,130.0,5.0,2.45,22.735
12573,Hyundai Grand,Hyundai,Grand,9,25000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,5.0,6.525
12575,Maruti Swift,Maruti,Swift,17,84800.0,Dealer,Petrol,Manual,16.1,1197.0,85.0,5.0,1.85,7.575
12576,Mahindra Scorpio,Mahindra,Scorpio,7,30000.0,Dealer,Diesel,Manual,15.4,2179.0,120.0,7.0,10.0,17.45
12578,Renault Duster,Renault,Duster,7,64000.0,Dealer,Diesel,Manual,19.87,1461.0,83.8,5.0,6.8,14.16888888888889
12580,Honda Amaze,Honda,Amaze,6,32000.0,Dealer,Petrol,Manual,17.8,1198.0,86.7,5.0,4.95,9.339840255591055
12581,Volkswagen Polo,Volkswagen,Polo,6,35000.0,Dealer,Petrol,Automatic,17.21,1197.0,103.6,5.0,7.35,9.065
12584,Honda Amaze,Honda,Amaze,8,42000.0,Individual,Petrol,Manual,18.0,1198.0,86.7,5.0,3.9,8.47
12585,Maruti Baleno,Maruti,Baleno,6,70000.0,Individual,Petrol,Manual,21.4,1197.0,83.1,5.0,5.0,8.66
12587,Ford Ecosport,Ford,Ecosport,9,81360.0,Dealer,Diesel,Manual,22.7,1498.0,89.84,5.0,4.51,11.965
12588,Honda WR-V,Honda,WR-V,5,33000.0,Dealer,Diesel,Manual,25.5,1498.0,98.6,5.0,8.4,12.14
12589,Maruti Dzire VXI,Maruti,Dzire VXI,5,28000.0,Dealer,Petrol,Manual,23.26,1197.0,88.5,5.0,6.25,8.39
12590,Maruti Swift Dzire,Maruti,Swift Dzire,12,62000.0,Dealer,Petrol,Manual,17.5,1298.0,85.8,5.0,2.5,8.24
12591,Hyundai i20,Hyundai,i20,11,42000.0,Dealer,Diesel,Manual,21.9,1396.0,90.0,5.0,2.75,10.810042134831459
12592,Maruti Wagon R,Maruti,Wagon R,6,33200.0,Dealer,CNG,Manual,26.2,998.0,58.2,5.0,3.5,6.185586145648313
12593,Mahindra XUV500,Mahindra,XUV500,4,25000.0,Individual,Diesel,Automatic,15.1,2179.0,152.87,7.0,18.0,19.91
12594,Maruti Baleno,Maruti,Baleno,8,30000.0,Dealer,Petrol,Manual,21.4,1197.0,83.1,5.0,5.2,8.69356846473029
12595,Maruti Vitara,Maruti,Vitara,5,52000.0,Dealer,Diesel,Manual,24.3,1248.0,88.5,5.0,7.45,10.815
12599,Maruti Vitara,Maruti,Vitara,6,68100.0,Dealer,Diesel,Manual,24.3,1248.0,88.5,5.0,6.75,10.815
12600,Maruti Swift Dzire,Maruti,Swift Dzire,12,62000.0,Dealer,Diesel,Manual,19.3,1248.0,73.9,5.0,2.65,8.329472891566265
12601,Maruti Baleno,Maruti,Baleno,7,47061.0,Dealer,Petrol,Automatic,21.4,1197.0,83.1,5.0,6.55,8.395
12602,Hyundai Santro,Hyundai,Santro,3,8268.0,Dealer,Petrol,Manual,20.3,1086.0,68.07,5.0,4.45,6.4
12603,Maruti Celerio,Maruti,Celerio,7,36000.0,Dealer,Petrol,Manual,23.1,998.0,67.04,5.0,3.75,5.595
12605,Renault KWID,Renault,KWID,6,43616.0,Dealer,Petrol,Manual,25.17,799.0,53.3,5.0,2.9,5.067586206896552
12607,Hyundai Verna,Hyundai,Verna,8,43000.0,Dealer,Petrol,Manual,17.43,1396.0,105.5,5.0,5.8,13.53
12608,Maruti Baleno,Maruti,Baleno,7,92000.0,Dealer,Petrol,Manual,21.4,1197.0,83.1,5.0,5.7,8.55
12609,Honda Jazz,Honda,Jazz,5,45178.0,Dealer,Petrol,Manual,18.7,1199.0,88.7,5.0,6.5,9.735
12610,Hyundai Grand,Hyundai,Grand,7,54000.0,Dealer,Diesel,Manual,24.0,1120.0,70.0,5.0,4.65,7.071195054945055
12611,Honda City,Honda,City,11,47000.0,Dealer,Petrol,Manual,17.0,1497.0,118.0,5.0,4.25,14.74
12613,Hyundai Creta,Hyundai,Creta,7,52000.0,Dealer,Petrol,Manual,13.0,1591.0,121.3,5.0,9.25,16.085
12615,Volkswagen Polo,Volkswagen,Polo,12,62000.0,Dealer,Petrol,Manual,16.47,1198.0,73.9,5.0,3.15,9.18
12616,Renault Duster,Renault,Duster,10,63000.0,Dealer,Diesel,Manual,20.45,1461.0,83.8,5.0,4.15,14.16888888888889
12618,Ford Ecosport,Ford,Ecosport,9,65554.0,Dealer,Diesel,Manual,22.7,1498.0,89.84,5.0,5.65,11.965
12619,Maruti Swift Dzire,Maruti,Swift Dzire,9,75854.0,Dealer,Diesel,Manual,23.4,1248.0,74.0,5.0,3.41,8.329472891566265
12620,Maruti Swift Dzire,Maruti,Swift Dzire,6,26000.0,Dealer,Petrol,Automatic,18.5,1197.0,83.14,5.0,6.45,8.24
12622,Hyundai i20,Hyundai,i20,8,52000.0,Dealer,Petrol,Manual,18.6,1197.0,81.83,5.0,4.86,10.72
12623,Honda Amaze,Honda,Amaze,4,35000.0,Individual,Petrol,Manual,19.5,1199.0,88.76,5.0,5.5,8.47
12626,Mahindra XUV500,Mahindra,XUV500,6,65000.0,Dealer,Diesel,Automatic,16.0,1997.0,140.0,7.0,11.75,19.91
12627,Honda Amaze,Honda,Amaze,4,19000.0,Dealer,Petrol,Manual,17.8,1198.0,86.7,5.0,5.8,8.47
12628,Maruti Swift,Maruti,Swift,9,70000.0,Individual,Diesel,Manual,25.2,1248.0,74.0,5.0,3.65,7.746715686274511
12629,Hyundai i20,Hyundai,i20,7,29842.0,Dealer,Petrol,Manual,18.5,1197.0,82.9,5.0,4.99,10.810042134831459
12630,Maruti Vitara,Maruti,Vitara,5,35000.0,Dealer,Diesel,Automatic,24.3,1248.0,88.5,5.0,8.35,10.815
12631,Datsun redi-GO,Datsun,redi-GO,7,47000.0,Dealer,Petrol,Manual,20.71,799.0,53.64,5.0,2.99,4.285
12632,Hyundai Grand,Hyundai,Grand,8,147000.0,Individual,Diesel,Manual,24.0,1120.0,70.0,5.0,3.5,7.071195054945055
12633,Honda City,Honda,City,5,26000.0,Dealer,Petrol,Automatic,17.4,1497.0,117.6,5.0,10.75,14.74
12636,Maruti Swift Dzire,Maruti,Swift Dzire,10,78000.0,Dealer,Diesel,Manual,23.4,1248.0,74.0,5.0,3.25,8.329472891566265
12637,Hyundai i20,Hyundai,i20,9,50000.0,Dealer,Diesel,Manual,21.9,1396.0,88.76,5.0,5.0,10.725
12638,Mahindra XUV500,Mahindra,XUV500,10,50000.0,Individual,Diesel,Manual,15.1,2179.0,140.0,7.0,6.0,19.91
12639,Maruti Wagon R,Maruti,Wagon R,13,60000.0,Individual,Petrol,Manual,18.9,1061.0,67.0,5.0,1.5,5.95
12640,Maruti Wagon R,Maruti,Wagon R,12,52000.0,Dealer,CNG,Manual,26.2,998.0,58.2,5.0,2.1,6.005
12641,Honda City,Honda,City,10,35000.0,Dealer,Petrol,Manual,17.0,1497.0,118.0,5.0,4.95,14.305
12645,Hyundai Verna,Hyundai,Verna,6,62000.0,Dealer,Diesel,Manual,23.9,1582.0,126.2,5.0,7.6,15.69
